0,423,556,621,451,327,620,727,697,604,389,448,876,224,729,565,464,842,650,652,690,500,369,764,392,306,709,496,446,85,204,371,786,484,282,944,422,534,712,545,912,649,155,281,378,641,588,202,401,785
423,0,266,891,387,672,951,838,538,213,68,432,113,433,799,413,622,483,417,228,377,446,751,466,629,332,320,540,806,644,623,352,221,455,554,494,294,455,703,260,349,517,261,828,251,381,385,881,688,416
556,266,0,740,559,719,780,311,553,383,320,589,502,196,437,456,601,456,460,773,884,864,537,609,642,474,473,605,321,386,955,655,736,577,721,730,494,539,508,323,612,361,797,169,606,648,681,307,456,594
621,891,740,0,413,518,663,400,665,646,689,698,515,301,391,88,378,568,900,648,336,245,621,573,321,723,760,329,544,553,578,173,906,676,344,495,552,596,295,60,530,693,349,150,581,389,263,271,168,355
451,387,559,413,0,568,319,187,824,305,878,409,736,474,490,801,485,230,328,422,356,656,478,229,711,742,84,387,313,328,584,379,527,453,373,590,588,598,415,618,724,581,132,575,700,756,213,168,411,194
327,672,719,518,568,0,425,381,615,565,264,611,614,762,311,554,495,572,237,239,510,563,391,269,633,130,837,797,626,732,440,118,520,523,215,459,622,639,560,342,434,269,773,489,237,457,376,683,645,548
620,951,780,663,319,425,0,651,155,586,396,553,466,773,570,56,243,846,424,412,604,274,835,434,157,83,421,508,665,602,618,770,527,606,728,622,145,254,793,589,293,434,556,598,735,521,345,525,368,377
727,838,311,400,187,381,651,0,531,252,234,506,280,543,468,686,386,186,284,224,749,682,587,720,320,578,842,93,556,233,673,167,726,389,475,171,427,271,797,488,822,496,385,392,690,628,375,629,621,426
697,538,553,665,824,615,155,531,0,71,449,58,711,703,581,603,802,99,595,649,337,910,558,125,537,790,280,685,327,574,462,173,235,339,44,402,414,455,740,732,287,592,657,465,547,825,522,297,687,491
604,213,383,646,305,565,586,252,71,0,574,280,559,605,110,409,895,432,353,251,306,454,781,106,254,742,320,768,666,314,515,637,923,363,372,474,563,264,296,216,854,386,534,156,577,496,413,448,500,344
389,68,320,689,878,264,396,234,449,574,0,691,196,499,324,757,945,688,524,456,263,908,662,379,598,641,642,599,627,779,470,469,642,129,654,475,486,551,454,889,788,939,320,902,37,310,451,521,784,867
448,432,589,698,409,611,553,506,58,280,691,0,516,373,858,600,675,330,669,444,488,661,650,426,276,744,592,618,431,747,792,427,407,391,427,642,305,564,449,461,515,945,205,710,447,490,281,530,196,737
876,113,502,515,736,614,466,280,711,559,196,516,0,737,350,399,546,326,696,33,498,645,699,422,536,397,436,529,557,878,797,938,695,766,799,353,629,817,437,352,482,546,374,571,301,282,786,143,591,231
224,433,196,301,474,762,773,543,703,605,499,373,737,0,910,423,487,656,334,251,671,256,627,453,414,391,467,470,705,685,301,588,725,516,347,565,512,493,351,198,581,600,301,608,473,773,777,716,544,276
729,799,437,391,490,311,570,468,581,110,324,858,350,910,0,391,853,254,457,25,808,468,518,686,581,575,557,100,217,688,547,469,246,211,677,261,180,652,752,384,565,769,424,441,362,564,386,284,209,420
565,413,456,88,801,554,56,686,603,409,757,600,399,423,391,0,166,645,608,838,629,354,801,302,111,445,446,737,345,570,926,363,503,304,454,403,781,254,488,119,464,644,550,578,311,99,782,492,755,405
464,622,601,378,485,495,243,386,802,895,945,675,546,487,853,166,0,390,685,206,655,432,59,650,193,432,659,726,544,745,780,480,806,393,231,463,666,720,563,776,320,458,505,741,909,672,575,498,632,826
842,483,456,568,230,572,846,186,99,432,688,330,326,656,254,645,390,0,644,542,431,737,248,160,874,539,462,677,774,384,524,143,715,912,547,599,665,470,476,966,571,402,471,471,940,501,544,767,578,400
650,417,460,900,328,237,424,284,595,353,524,669,696,334,457,608,685,644,0,645,379,379,659,354,820,353,201,606,269,495,571,492,300,293,512,578,103,792,602,892,269,265,228,441,549,668,796,503,325,625
652,228,773,648,422,239,412,224,649,251,456,444,33,251,25,838,206,542,645,0,253,633,719,392,156,469,903,656,933,376,521,172,601,752,193,257,208,633,280,720,376,269,171,422,695,201,648,672,464,505
690,377,884,336,356,510,604,749,337,306,263,488,498,671,808,629,655,431,379,253,0,474,270,473,630,174,640,270,285,259,483,365,604,403,376,81,930,339,713,288,465,463,21,387,411,793,311,574,458,506
500,446,864,245,656,563,274,682,910,454,908,661,645,256,468,354,432,737,379,633,474,0,116,490,901,889,258,473,848,463,373,40,391,384,853,380,227,669,170,570,361,446,564,730,946,776,593,740,588,403
369,751,537,621,478,391,835,587,558,781,662,650,699,627,518,801,59,248,659,719,270,116,0,258,725,495,343,245,612,432,745,478,433,240,444,736,731,470,246,476,789,263,711,415,757,608,583,405,926,517
764,466,609,573,229,269,434,720,125,106,379,426,422,453,686,302,650,160,354,392,473,490,258,0,825,393,537,194,296,523,859,729,493,772,833,225,302,799,465,364,521,876,896,774,546,348,878,963,836,491
392,629,642,321,711,633,157,320,537,254,598,276,536,414,581,111,193,874,820,156,630,901,725,825,0,548,644,223,364,142,577,704,231,254,752,337,318,326,428,481,567,709,90,128,815,535,421,640,592,858
306,332,474,723,742,130,83,578,790,742,641,744,397,391,575,445,432,539,353,469,174,889,495,393,548,0,470,585,740,383,520,63,475,783,410,511,221,454,541,530,805,577,526,318,220,527,268,408,436,265
709,320,473,760,84,837,421,842,280,320,642,592,436,467,557,446,659,462,201,903,640,258,343,537,644,470,0,625,515,407,614,937,219,640,565,509,715,423,230,552,219,368,359,444,392,482,518,471,610,642
496,540,605,329,387,797,508,93,685,768,599,618,529,470,100,737,726,677,606,656,270,473,245,194,223,585,625,0,578,452,103,721,549,273,47,396,594,460,559,371,602,329,365,621,169,652,562,669,429,424
446,806,321,544,313,626,665,556,327,666,627,431,557,705,217,345,544,774,269,933,285,848,612,296,364,740,515,578,0,627,641,426,206,598,791,845,392,208,726,650,798,561,631,578,984,532,325,776,379,527
85,644,386,553,328,732,602,233,574,314,779,747,878,685,688,570,745,384,495,376,259,463,432,523,142,383,407,452,627,0,888,582,444,465,509,451,379,687,752,402,424,586,718,34,192,347,323,620,536,913
204,623,955,578,584,440,618,673,462,515,470,792,797,301,547,926,780,524,571,521,483,373,745,859,577,520,614,103,641,888,0,365,208,283,859,293,707,678,470,554,498,357,784,617,336,274,543,478,556,502
371,352,655,173,379,118,770,167,173,637,469,427,938,588,469,363,480,143,492,172,365,40,478,729,704,63,937,721,426,582,365,0,702,724,488,262,779,310,657,635,529,319,825,433,279,206,418,319,447,885
786,221,736,906,527,520,527,726,235,923,642,407,695,725,246,503,806,715,300,601,604,391,433,493,231,475,219,549,206,444,208,702,0,453,714,482,533,729,389,879,953,712,418,683,416,874,158,405,318,727
484,455,577,676,453,523,606,389,339,363,129,391,766,516,211,304,393,912,293,752,403,384,240,772,254,783,640,273,598,465,283,724,453,0,677,602,507,208,293,332,79,491,481,487,289,349,114,668,762,163
282,554,721,344,373,215,728,475,44,372,654,427,799,347,677,454,231,547,512,193,376,853,444,833,752,410,565,47,791,509,859,488,714,677,0,597,708,473,202,549,516,341,769,273,557,366,357,518,752,695
944,494,730,495,590,459,622,171,402,474,475,642,353,565,261,403,463,599,578,257,81,380,736,225,337,511,509,396,845,451,293,262,482,602,597,0,670,668,821,557,623,550,388,461,756,647,203,178,687,665
422,294,494,552,588,622,145,427,414,563,486,305,629,512,180,781,666,665,103,208,930,227,731,302,318,221,715,594,392,379,707,779,533,507,708,670,0,738,789,627,545,628,206,444,225,605,473,435,651,728
534,455,539,596,598,639,254,271,455,264,551,564,817,493,652,254,720,470,792,633,339,669,470,799,326,454,423,460,208,687,678,310,729,208,473,668,738,0,806,267,733,892,262,693,487,766,625,499,840,217
712,703,508,295,415,560,793,797,740,296,454,449,437,351,752,488,563,476,602,280,713,170,246,465,428,541,230,559,726,752,470,657,389,293,202,821,789,806,0,509,589,355,466,405,432,648,469,502,645,720
545,260,323,60,618,342,589,488,732,216,889,461,352,198,384,119,776,966,892,720,288,570,476,364,481,530,552,371,650,402,554,635,879,332,549,557,627,267,509,0,600,633,566,904,503,402,236,605,630,653
912,349,612,530,724,434,293,822,287,854,788,515,482,581,565,464,320,571,269,376,465,361,789,521,567,805,219,602,798,424,498,529,953,79,516,623,545,733,589,600,0,518,308,936,670,613,863,633,685,273
649,517,361,693,581,269,434,496,592,386,939,945,546,600,769,644,458,402,265,269,463,446,263,876,709,577,368,329,561,586,357,319,712,491,341,550,628,892,355,633,518,0,420,482,933,506,372,153,561,790
155,261,797,349,132,773,556,385,657,534,320,205,374,301,424,550,505,471,228,171,21,564,711,896,90,526,359,365,631,718,784,825,418,481,769,388,206,262,466,566,308,420,0,451,688,843,731,662,600,519
281,828,169,150,575,489,598,392,465,156,902,710,571,608,441,578,741,471,441,422,387,730,415,774,128,318,444,621,578,34,617,433,683,487,273,461,444,693,405,904,936,482,451,0,551,871,294,146,642,640
378,251,606,581,700,237,735,690,547,577,37,447,301,473,362,311,909,940,549,695,411,946,757,546,815,220,392,169,984,192,336,279,416,289,557,756,225,487,432,503,670,933,688,551,0,505,204,475,511,188
641,381,648,389,756,457,521,628,825,496,310,490,282,773,564,99,672,501,668,201,793,776,608,348,535,527,482,652,532,347,274,206,874,349,366,647,605,766,648,402,613,506,843,871,505,0,508,370,177,317
588,385,681,263,213,376,345,375,522,413,451,281,786,777,386,782,575,544,796,648,311,593,583,878,421,268,518,562,325,323,543,418,158,114,357,203,473,625,469,236,863,372,731,294,204,508,0,474,447,423
