0,845,755,973,749,611,716,36,452,801,345,224,810,488,549,379,486,620,412,651,583,605,442,641,530,239,144,829,568,142,629,537,562,444,251,441,322,273,79,525,563,697,481,437,303,265,429,708,513,232
845,0,397,113,323,810,475,625,350,869,126,870,479,525,751,449,599,272,645,494,156,475,235,475,752,650,693,185,390,513,372,355,177,504,873,530,682,553,556,455,349,274,329,253,636,82,390,549,406,49
755,397,0,820,579,364,876,639,584,192,499,473,510,873,519,154,299,313,401,378,720,665,568,735,259,364,349,704,525,482,542,643,628,410,908,575,193,481,398,134,752,559,771,423,299,777,565,376,359,767
973,113,820,0,689,620,646,408,577,510,527,51,230,773,159,164,338,295,587,520,696,349,413,586,451,615,638,556,286,359,530,714,480,641,544,416,920,487,686,658,204,309,888,793,311,641,535,445,329,738
749,323,579,689,0,803,316,623,166,659,457,377,841,436,413,491,242,506,787,403,489,460,553,661,286,382,179,437,973,357,281,536,248,684,932,747,75,648,683,404,508,636,415,543,760,683,518,698,181,510
611,810,364,620,803,0,308,535,658,877,437,738,846,651,257,590,399,352,490,766,105,439,832,800,387,594,208,429,671,254,666,336,507,313,889,688,221,477,131,517,490,540,475,476,198,283,932,557,895,507
716,475,876,646,316,308,0,221,220,617,230,907,489,597,511,654,274,465,345,664,438,534,60,900,602,114,91,563,137,368,847,730,748,407,212,844,271,863,738,354,405,244,351,571,755,405,478,345,461,194
36,625,639,408,623,535,221,0,248,495,409,639,240,669,780,495,809,642,476,331,484,618,844,793,649,446,509,383,847,622,757,762,657,507,351,486,675,493,635,379,828,520,257,144,336,705,587,528,760,632
452,350,584,577,166,658,220,248,0,730,281,177,77,709,804,375,663,541,747,215,823,613,448,560,620,594,936,612,478,437,526,270,625,527,503,297,364,463,608,492,228,665,354,460,580,728,381,284,394,470
801,869,192,510,659,877,617,495,730,0,213,540,676,566,152,941,345,636,674,61,614,876,157,408,623,362,525,457,345,351,225,390,603,334,338,506,383,208,224,530,74,930,444,259,644,501,806,401,311,610
345,126,499,527,457,437,230,409,281,213,0,452,398,546,575,361,483,265,286,480,440,287,810,413,575,504,401,670,547,469,728,561,483,350,613,451,792,278,698,505,418,491,389,141,254,672,556,506,456,358
224,870,473,51,377,738,907,639,177,540,452,0,667,175,780,769,841,582,855,819,290,849,554,485,786,361,139,438,809,768,520,379,762,450,236,137,440,556,672,792,405,376,900,146,526,660,715,732,528,573
