0,280,288,404,764,497,637,478,728,910,534,570,274,330,101,466,267,550,313,129
280,0,722,607,607,512,473,158,184,475,645,204,437,229,415,818,487,233,290,413
288,722,0,361,349,307,802,387,747,588,46,466,283,506,238,393,516,319,381,436
404,607,361,0,889,556,629,379,871,731,563,504,227,567,983,334,441,833,393,461
764,607,349,889,0,176,904,589,336,491,387,406,650,501,507,514,551,640,592,473
497,512,307,556,176,0,405,546,901,826,754,694,407,383,801,684,251,409,442,259
637,473,802,629,904,405,0,866,866,798,867,176,479,676,557,737,586,744,572,387
478,158,387,379,589,546,866,0,336,663,546,594,311,430,185,89,273,416,334,361
728,184,747,871,336,901,866,336,0,548,785,565,451,509,278,593,386,45,398,233
910,475,588,731,491,826,798,663,548,0,719,687,435,474,164,517,453,259,518,116
534,645,46,563,387,754,867,546,785,719,0,912,638,664,165,632,471,703,473,637
570,204,466,504,406,694,176,594,565,687,912,0,339,458,410,248,234,586,561,875
274,437,283,227,650,407,479,311,451,435,638,339,0,556,298,477,542,670,632,489
330,229,506,567,501,383,676,430,509,474,664,458,556,0,715,733,439,636,716,573
101,415,238,983,507,801,557,185,278,164,165,410,298,715,0,522,790,755,760,678
466,818,393,334,514,684,737,89,593,517,632,248,477,733,522,0,357,490,595,584
267,487,516,441,551,251,586,273,386,453,471,234,542,439,790,357,0,682,374,351
550,233,319,833,640,409,744,416,45,259,703,586,670,636,755,490,682,0,708,758
313,290,381,393,592,442,572,334,398,518,473,561,632,716,760,595,374,708,0,816
129,413,436,461,473,259,387,361,233,116,637,875,489,573,678,584,351,758,816,0
