0,924,513,607,759,631,402,125,419,435,613,466,428,240,409,549,346,267,728,657,529,480,721,768,678,391,259,678,526,317,293,247,445,633,287,591,122,427,353,643,297,434,510,616,558,640,338,855,382,539
924,0,402,213,663,444,404,549,564,871,122,506,380,517,570,427,234,273,375,482,323,213,763,694,755,581,353,106,508,597,608,482,479,420,284,256,560,226,335,370,725,754,707,406,883,675,453,638,374,514
513,402,0,584,596,505,419,351,397,801,761,717,660,684,404,569,643,924,565,925,766,318,425,459,288,586,272,326,357,598,475,544,155,549,617,70,383,581,423,214,441,522,577,903,671,355,474,715,444,767
607,213,584,0,278,563,484,399,518,869,879,291,93,552,576,695,368,257,512,308,648,517,608,617,576,597,652,849,694,364,852,804,565,272,573,333,731,829,274,715,321,725,313,454,284,215,492,308,601,602
759,663,596,278,0,93,235,557,248,382,392,210,626,506,482,484,634,289,490,383,172,203,841,617,500,722,367,532,270,68,591,363,623,843,531,669,438,386,468,325,295,241,773,493,230,567,555,359,572,185
631,444,505,563,93,0,601,692,573,616,931,537,183,597,743,895,405,444,356,277,338,252,326,661,332,409,409,635,463,943,321,719,643,506,432,337,923,469,594,652,280,342,412,736,409,532,609,612,887,654
402,404,419,484,235,601,0,650,138,866,608,524,739,431,472,125,907,306,115,343,220,966,350,409,108,553,273,441,656,607,321,278,548,626,319,498,207,832,651,576,724,861,157,447,682,629,373,673,687,527
125,549,351,399,557,692,650,0,421,327,500,565,670,631,200,662,560,757,762,413,672,105,647,891,625,604,550,647,460,839,320,663,569,765,419,222,726,469,733,418,834,367,582,716,845,182,524,411,595,714
419,564,397,518,248,573,138,421,0,336,540,325,760,111,357,469,684,281,579,570,463,103,568,498,635,623,893,556,808,296,627,276,561,630,588,619,190,487,264,548,819,660,644,81,458,444,644,595,526,575
435,871,801,869,382,616,866,327,336,0,331,224,602,430,736,573,57,575,713,559,646,652,593,214,331,520,650,300,511,316,893,696,633,156,745,260,460,526,790,570,194,395,573,746,695,226,564,565,383,275
613,122,761,879,392,931,608,500,540,331,0,367,456,604,167,598,715,150,549,265,589,514,547,552,246,784,502,451,227,259,606,741,361,654,437,630,575,878,441,237,429,327,216,740,320,472,391,530,959,265
466,506,717,291,210,537,524,565,325,224,367,0,96,597,85,766,339,123,189,260,248,632,61,234,666,677,492,728,550,333,91,667,225,311,400,334,859,480,598,657,534,337,715,433,785,332,436,669,933,750
428,380,660,93,626,183,739,670,760,602,456,96,0,116,718,449,417,315,428,598,597,574,607,441,774,596,928,709,526,655,511,277,748,245,633,357,388,649,463,188,536,311,364,174,355,284,632,369,851,868
240,517,684,552,506,597,431,631,111,430,604,597,116,0,689,196,277,319,323,513,445,91,370,667,830,637,542,525,653,235,402,336,767,808,543,258,396,557,334,684,231,519,492,375,651,357,527,490,912,253
409,570,404,576,482,743,472,200,357,736,167,85,718,689,0,711,671,599,300,140,540,412,519,516,104,215,408,586,433,522,687,899,461,410,276,651,134,815,567,351,550,543,506,371,447,296,164,774,361,663
549,427,569,695,484,895,125,662,469,573,598,766,449,196,711,0,553,278,680,609,743,265,538,698,374,340,473,636,404,717,456,893,417,434,428,659,618,797,588,325,563,451,404,555,209,331,144,613,281,279
346,234,643,368,634,405,907,560,684,57,715,339,417,277,671,553,0,463,477,368,17,513,745,412,419,629,264,513,516,165,758,184,208,716,366,302,845,932,521,763,554,671,173,594,557,581,552,299,879,320
267,273,924,257,289,444,306,757,281,575,150,123,315,319,599,278,463,0,286,350,116,255,672,729,310,173,707,183,284,535,757,460,878,217,88,304,897,267,549,497,314,784,73,283,466,520,225,328,364,572
728,375,565,512,490,356,115,762,579,713,549,189,428,323,300,680,477,286,0,623,165,589,712,769,288,268,674,486,567,166,278,250,484,822,170,550,392,773,935,184,657,166,498,354,423,106,350,793,434,628
657,482,925,308,383,277,343,413,570,559,265,260,598,513,140,609,368,350,623,0,187,567,559,682,362,603,560,473,778,734,748,473,631,639,421,188,811,912,701,919,463,504,49,295,642,543,542,353,461,577
529,323,766,648,172,338,220,672,463,646,589,248,597,445,540,743,17,116,165,187,0,110,746,763,834,181,668,612,536,539,427,591,505,475,410,520,519,379,231,800,340,459,368,659,201,110,644,115,470,91
480,213,318,517,203,252,966,105,103,652,514,632,574,91,412,265,513,255,589,567,110,0,312,379,313,668,296,472,434,779,809,900,504,219,479,418,262,506,409,68,428,539,179,568,592,402,290,610,619,641
721,763,425,608,841,326,350,647,568,593,547,61,607,370,519,538,745,672,712,559,746,312,0,755,407,839,625,459,775,451,336,299,355,491,566,531,396,175,591,385,577,484,533,425,676,563,652,419,613,403
768,694,459,617,617,661,409,891,498,214,552,234,441,667,516,698,412,729,769,682,763,379,755,0,485,854,833,586,458,823,247,661,479,641,707,657,446,336,423,450,212,366,480,506,570,29,382,242,676,529
678,755,288,576,500,332,108,625,635,331,246,666,774,830,104,374,419,310,288,362,834,313,407,485,0,381,491,721,402,441,282,688,515,415,579,706,408,567,710,546,432,703,403,208,935,363,548,622,263,360
391,581,586,597,722,409,553,604,623,520,784,677,596,637,215,340,629,173,268,603,181,668,839,854,381,0,728,562,308,335,629,466,766,617,809,541,357,852,620,234,404,330,496,583,197,633,293,776,514,485
259,353,272,652,367,409,273,550,893,650,502,492,928,542,408,473,264,707,674,560,668,296,625,833,491,728,0,146,170,481,401,712,769,194,720,320,481,454,339,483,358,654,793,309,108,510,756,52,739,379
678,106,326,849,532,635,441,647,556,300,451,728,709,525,586,636,513,183,486,473,612,472,459,586,721,562,146,0,206,529,823,642,592,578,140,291,377,809,189,332,267,738,827,594,230,105,288,296,889,548
526,508,357,694,270,463,656,460,808,511,227,550,526,653,433,404,516,284,567,778,536,434,775,458,402,308,170,206,0,599,826,623,667,492,881,243,627,257,357,752,161,341,606,501,535,240,668,742,922,680
317,597,598,364,68,943,607,839,296,316,259,333,655,235,522,717,165,535,166,734,539,779,451,823,441,335,481,529,599,0,289,324,481,355,383,471,412,490,648,559,248,598,692,321,614,383,294,660,592,563
293,608,475,852,591,321,321,320,627,893,606,91,511,402,687,456,758,757,278,748,427,809,336,247,282,629,401,823,826,289,0,493,649,850,495,726,414,424,278,393,683,566,643,280,514,419,613,508,226,843
247,482,544,804,363,719,278,663,276,696,741,667,277,336,899,893,184,460,250,473,591,900,299,661,688,466,712,642,623,324,493,0,641,533,400,80,422,585,545,746,726,273,154,653,575,652,470,389,885,424
