0,615,360,170,570,814,485,700,216,653,495,693,831,590,439,524,356,239,813,298
615,0,489,728,694,735,483,548,969,430,463,481,720,457,939,471,522,761,288,994
360,489,0,547,626,219,410,687,204,247,654,780,379,764,363,219,603,652,241,291
170,728,547,0,535,435,271,868,482,467,758,635,442,749,327,552,550,419,753,268
570,694,626,535,0,743,345,250,698,231,320,876,539,830,804,329,366,675,508,729
814,735,219,435,743,0,369,535,515,496,635,569,381,537,386,663,668,708,113,190
485,483,410,271,345,369,0,738,222,641,756,446,295,649,644,475,562,547,422,709
700,548,687,868,250,535,738,0,467,726,688,492,693,140,612,793,904,650,456,452
216,969,204,482,698,515,222,467,0,241,389,401,568,546,251,445,908,622,433,518
653,430,247,467,231,496,641,726,241,0,238,854,597,898,643,553,330,772,209,838
495,463,654,758,320,635,756,688,389,238,0,498,541,267,580,437,747,428,318,614
693,481,780,635,876,569,446,492,401,854,498,0,560,283,338,532,341,494,725,613
831,720,379,442,539,381,295,693,568,597,541,560,0,542,778,484,400,510,790,556
590,457,764,749,830,537,649,140,546,898,267,283,542,0,573,263,952,319,490,598
439,939,363,327,804,386,644,612,251,643,580,338,778,573,0,670,751,415,508,576
524,471,219,552,329,663,475,793,445,553,437,532,484,263,670,0,580,552,558,784
356,522,603,550,366,668,562,904,908,330,747,341,400,952,751,580,0,542,540,529
239,761,652,419,675,708,547,650,622,772,428,494,510,319,415,552,542,0,720,819
813,288,241,753,508,113,422,456,433,209,318,725,790,490,508,558,540,720,0,472
298,994,291,268,729,190,709,452,518,838,614,613,556,598,576,784,529,819,472,0
