0,608,464,257,750,532,873,800,636,634,313,357,51,809,648,524,745,495,689,163,623,408,378,599,512,258,845,80,93,423,465,601,772,380,427,355,55,624,516,612,423,395,613,566,780,286,483,346,349,642
608,0,595,723,420,257,555,542,811,786,641,390,539,279,417,474,881,341,603,729,790,217,471,825,438,639,115,163,669,543,169,699,752,507,102,227,294,519,453,510,448,324,558,542,621,670,824,390,681,673
464,595,0,600,562,665,436,530,610,538,789,545,401,533,532,165,783,356,393,446,432,634,564,318,630,217,282,463,480,345,449,430,697,722,355,605,425,654,805,367,509,428,360,361,465,779,704,588,419,321
257,723,600,0,302,543,165,466,502,504,298,70,435,464,589,584,388,509,646,485,375,390,946,576,900,103,696,727,492,484,437,887,381,228,221,534,887,674,160,779,840,214,295,454,122,593,918,372,440,136
750,420,562,302,0,539,924,730,481,485,380,389,332,126,534,141,468,567,943,637,564,395,503,541,454,543,613,915,644,418,403,182,691,505,185,273,105,478,581,145,562,77,735,744,802,320,424,514,51,788
532,257,665,543,539,0,689,655,315,774,389,598,682,152,762,728,809,734,290,588,517,460,543,512,329,465,799,655,589,563,463,450,788,701,367,267,397,166,460,557,908,702,724,588,569,215,591,727,544,516
873,555,436,165,924,689,0,659,635,509,429,543,390,561,286,726,541,653,497,748,379,424,834,909,401,446,576,519,631,302,698,455,556,913,512,740,497,592,514,332,548,486,503,571,582,311,579,576,618,266
800,542,530,466,730,655,659,0,653,693,386,302,311,325,719,472,399,186,453,118,469,611,526,861,763,579,672,305,49,826,271,792,561,820,367,522,770,646,331,545,299,632,695,858,393,720,665,543,598,489
636,811,610,502,481,315,635,653,0,451,567,636,492,530,264,319,816,341,400,263,828,325,576,324,326,473,231,312,676,591,664,409,364,337,575,439,186,415,838,651,415,265,571,360,522,864,429,295,550,285
634,786,538,504,485,774,509,693,451,0,812,667,669,392,742,282,421,858,431,557,129,144,424,357,314,627,308,601,436,295,330,514,547,381,256,477,610,298,540,274,661,584,639,370,408,894,659,250,687,572
313,641,789,298,380,389,429,386,567,812,0,228,720,451,643,387,226,642,289,190,393,152,324,973,754,396,530,188,253,459,521,673,577,282,445,461,285,229,573,407,531,847,620,416,392,755,183,551,793,523
357,390,545,70,389,598,543,302,636,667,228,0,528,790,513,841,620,394,452,513,290,610,487,733,838,515,624,414,559,740,425,341,468,191,376,859,839,144,313,495,757,814,479,845,348,351,599,627,266,390
51,539,401,435,332,682,390,311,492,669,720,528,0,403,418,434,448,633,366,500,467,539,259,433,169,551,599,703,719,911,101,268,518,560,926,792,808,562,466,687,485,550,198,191,841,206,519,550,650,170
809,279,533,464,126,152,561,325,530,392,451,790,403,0,720,493,978,161,480,528,183,511,179,520,365,702,565,537,362,539,563,413,327,463,140,897,673,780,649,478,503,415,536,462,227,526,486,114,455,633
648,417,532,589,534,762,286,719,264,742,643,513,418,720,0,390,691,716,940,400,599,514,637,375,723,399,506,346,735,561,483,577,170,925,710,612,265,580,329,323,713,397,198,874,469,520,345,364,316,642
524,474,165,584,141,728,726,472,319,282,387,841,434,493,390,0,261,368,503,114,530,634,695,768,492,353,702,220,83,475,595,177,503,506,676,87,956,175,793,330,556,307,577,687,904,476,684,488,353,418
745,881,783,388,468,809,541,399,816,421,226,620,448,978,691,261,0,305,449,437,501,720,515,174,232,173,631,433,790,449,393,771,738,623,176,505,632,88,638,428,397,471,61,508,469,322,962,509,484,471
495,341,356,509,567,734,653,186,341,858,642,394,633,161,716,368,305,0,349,559,471,903,880,370,478,464,687,748,486,607,452,667,868,833,637,704,463,609,245,698,774,738,465,350,717,233,521,659,762,388
689,603,393,646,943,290,497,453,400,431,289,452,366,480,940,503,449,349,0,687,596,472,420,608,598,345,30,557,616,409,566,571,488,318,479,719,615,449,461,730,153,533,316,618,737,555,711,308,507,97
163,729,446,485,637,588,748,118,263,557,190,513,500,528,400,114,437,559,687,0,510,533,847,579,550,220,828,692,473,647,258,887,606,449,543,855,575,346,397,704,635,238,176,525,769,927,566,811,281,459
623,790,432,375,564,517,379,469,828,129,393,290,467,183,599,530,501,471,596,510,0,696,825,722,503,382,317,701,350,236,469,773,613,681,325,461,298,447,356,289,552,381,607,82,502,675,189,710,393,603
408,217,634,390,395,460,424,611,325,144,152,610,539,511,514,634,720,903,472,533,696,0,211,126,697,693,374,305,182,681,381,441,307,422,182,467,641,284,394,442,744,891,373,762,305,454,825,555,568,793
378,471,564,946,503,543,834,526,576,424,324,487,259,179,637,695,515,880,420,847,825,211,0,728,358,457,496,266,526,571,377,374,222,612,396,298,144,507,496,822,445,338,418,261,422,599,342,418,742,435
599,825,318,576,541,512,909,861,324,357,973,733,433,520,375,768,174,370,608,579,722,126,728,0,756,181,459,289,121,486,717,612,461,276,440,635,508,570,143,345,135,506,743,254,769,721,172,163,570,140
