0,513,322,681,583,635,812,615,356,859,882,493,225,381,463,711,440,370,651,412
513,0,793,481,923,367,660,578,531,477,354,154,755,728,319,657,705,405,689,749
322,793,0,387,740,397,723,265,367,661,798,636,476,852,563,254,506,208,544,563
681,481,387,0,358,516,139,737,642,615,500,318,427,438,747,332,390,935,242,904
583,923,740,358,0,576,552,814,451,96,368,863,667,604,410,624,870,329,280,326
635,367,397,516,576,0,358,754,693,218,799,518,399,734,596,306,512,551,336,544
812,660,723,139,552,358,0,489,386,377,741,656,483,163,693,758,542,376,598,548
615,578,265,737,814,754,489,0,787,262,354,438,605,806,46,762,634,785,128,556
356,531,367,642,451,693,386,787,0,580,564,286,454,854,555,191,891,351,93,524
859,477,661,615,96,218,377,262,580,0,439,743,952,297,324,778,340,951,505,450
882,354,798,500,368,799,741,354,564,439,0,429,733,295,744,224,615,532,518,209
493,154,636,318,863,518,656,438,286,743,429,0,289,413,157,374,551,667,986,725
225,755,476,427,667,399,483,605,454,952,733,289,0,380,348,599,816,440,638,634
381,728,852,438,604,734,163,806,854,297,295,413,380,0,653,289,298,404,524,473
463,319,563,747,410,596,693,46,555,324,744,157,348,653,0,708,566,469,887,752
711,657,254,332,624,306,758,762,191,778,224,374,599,289,708,0,524,269,474,540
440,705,506,390,870,512,542,634,891,340,615,551,816,298,566,524,0,426,710,653
370,405,208,935,329,551,376,785,351,951,532,667,440,404,469,269,426,0,554,685
651,689,544,242,280,336,598,128,93,505,518,986,638,524,887,474,710,554,0,349
412,749,563,904,326,544,548,556,524,450,209,725,634,473,752,540,653,685,349,0
