0,457,597,476,803,321,749,727,882,380,555,678,765,713,50,228,530,492,476,393,461,623,587,108,795,218,485,516,838,330,493,381,444,718,461,357,562,697,857,544,476,273,467,572,281,721,663,424,259,156
457,0,413,653,447,916,677,966,509,607,372,676,679,383,713,831,74,274,591,386,666,761,320,372,602,696,930,575,255,568,461,568,708,618,271,695,295,501,483,249,614,374,330,305,460,958,667,374,641,528
597,413,0,421,339,585,746,645,217,292,797,659,303,864,273,473,470,229,633,497,102,543,179,67,443,468,511,593,534,429,479,750,280,221,809,692,274,516,302,565,65,909,652,267,713,302,630,455,603,535
476,653,421,0,490,393,344,575,673,297,446,518,478,547,338,662,307,402,864,761,56,404,470,863,450,644,714,122,456,223,338,43,333,455,618,215,233,380,294,547,694,449,406,505,726,653,531,260,611,443
803,447,339,490,0,594,650,313,623,558,105,445,594,207,405,856,932,199,303,758,395,594,840,726,500,465,155,678,488,356,564,449,442,414,635,476,653,416,235,400,344,259,579,703,681,676,367,267,620,735
321,916,585,393,594,0,168,460,645,572,596,656,767,549,448,207,532,592,288,536,190,368,488,671,294,929,587,439,821,623,450,223,484,384,612,578,567,518,738,630,226,582,249,500,491,318,487,663,419,617
749,677,746,344,650,168,0,641,540,603,399,705,666,629,653,665,477,457,211,544,453,934,410,357,211,807,450,562,286,653,544,531,445,836,171,791,353,646,325,437,374,752,666,442,593,749,374,366,497,583
727,966,645,575,313,460,641,0,388,141,447,406,722,597,174,313,336,675,514,369,219,908,834,749,480,365,428,517,654,610,389,526,718,536,480,399,296,217,383,598,385,835,497,580,506,305,529,838,399,646
882,509,217,673,623,645,540,388,0,588,524,824,46,575,195,106,87,373,722,294,349,400,76,185,22,126,224,729,441,239,659,618,794,110,629,426,441,369,477,493,770,295,605,469,776,332,406,253,265,498
380,607,292,297,558,572,603,141,588,0,616,703,420,777,297,331,448,568,678,603,446,382,390,582,200,677,570,958,655,171,723,110,455,432,883,631,907,461,164,397,487,399,640,506,591,986,169,938,476,728
555,372,797,446,105,596,399,447,524,616,0,415,296,392,898,593,251,604,297,415,445,265,597,181,517,692,752,622,307,781,335,289,738,140,557,436,283,655,431,405,433,749,267,234,879,336,697,129,784,781
678,676,659,518,445,656,705,406,824,703,415,0,647,515,462,430,148,386,370,460,276,269,678,189,182,328,552,391,359,649,423,605,655,855,482,821,281,340,279,398,437,356,697,496,800,717,715,544,462,238
765,679,303,478,594,767,666,722,46,420,296,647,0,314,519,450,391,736,578,553,783,505,898,255,504,462,374,390,495,302,767,196,634,653,95,364,747,471,594,330,593,855,469,590,120,642,202,596,333,415
713,383,864,547,207,549,629,597,575,777,392,515,314,0,254,96,868,270,617,398,537,911,408,318,496,584,331,509,331,630,613,444,444,508,101,327,840,532,221,593,583,915,192,658,477,324,911,480,552,311
50,713,273,338,405,448,653,174,195,297,898,462,519,254,0,626,161,350,762,467,696,171,631,544,427,524,430,865,812,664,565,299,616,313,542,439,811,331,481,714,244,905,494,372,892,165,349,627,395,385
228,831,473,662,856,207,665,313,106,331,593,430,450,96,626,0,235,510,750,742,429,303,459,447,730,456,296,613,582,458,464,233,634,669,440,501,282,468,624,768,235,438,832,280,471,369,533,661,409,390
530,74,470,307,932,532,477,336,87,448,251,148,391,868,161,235,0,727,356,459,890,631,533,679,816,605,577,471,153,505,661,625,861,271,117,477,161,175,309,442,348,244,323,526,740,311,508,442,581,271
492,274,229,402,199,592,457,675,373,568,604,386,736,270,350,510,727,0,392,487,664,614,623,644,936,791,506,224,530,837,284,549,512,323,528,230,392,850,591,455,781,453,194,400,497,655,484,400,607,746
476,591,633,864,303,288,211,514,722,678,297,370,578,617,762,750,356,392,0,227,830,314,610,783,626,623,441,485,585,486,367,751,277,662,751,494,625,847,338,830,695,536,313,354,410,474,182,446,379,665
393,386,497,761,758,536,544,369,294,603,415,460,553,398,467,742,459,487,227,0,354,589,527,774,698,594,390,165,805,358,851,115,238,713,574,657,384,722,551,873,898,455,532,168,482,597,446,726,721,552
461,666,102,56,395,190,453,219,349,446,445,276,783,537,696,429,890,664,830,354,0,277,472,725,262,719,514,87,575,538,207,124,491,184,678,414,488,539,510,714,253,65,761,515,683,668,499,568,644,527
623,761,543,404,594,368,934,908,400,382,265,269,505,911,171,303,631,614,314,589,277,0,407,532,347,457,500,327,640,548,403,424,321,536,348,678,279,275,829,542,485,537,132,587,595,573,206,765,678,924
587,320,179,470,840,488,410,834,76,390,597,678,898,408,631,459,533,623,610,527,472,407,0,219,416,592,143,912,418,381,558,611,690,732,563,466,254,374,589,840,655,137,752,317,715,461,439,570,831,739
108,372,67,863,726,671,357,749,185,582,181,189,255,318,544,447,679,644,783,774,725,532,219,0,347,446,480,378,526,615,755,203,644,582,663,510,646,730,929,863,556,863,628,399,221,207,481,782,544,435
795,602,443,450,500,294,211,480,22,200,517,182,504,496,427,730,816,936,626,698,262,347,416,347,0,552,535,327,656,222,409,635,292,384,445,322,684,348,872,838,567,648,778,722,667,979,845,207,713,67
218,696,468,644,465,929,807,365,126,677,692,328,462,584,524,456,605,791,623,594,719,457,592,446,552,0,609,757,815,429,437,220,562,846,608,456,372,396,756,547,85,739,678,774,745,682,734,129,708,196
485,930,511,714,155,587,450,428,224,570,752,552,374,331,430,296,577,506,441,390,514,500,143,480,535,609,0,248,303,749,693,795,744,622,789,769,490,564,703,815,671,716,205,376,869,729,447,465,76,248
516,575,593,122,678,439,562,517,729,958,622,391,390,509,865,613,471,224,485,165,87,327,912,378,327,757,248,0,254,380,501,584,418,668,500,246,533,362,706,480,545,240,559,497,377,652,751,353,257,411
838,255,534,456,488,821,286,654,441,655,307,359,495,331,812,582,153,530,585,805,575,640,418,526,656,815,303,254,0,579,480,590,797,738,645,296,326,268,591,495,873,830,528,900,394,298,741,711,476,454
330,568,429,223,356,623,653,610,239,171,781,649,302,630,664,458,505,837,486,358,538,548,381,615,222,429,749,380,579,0,593,672,545,516,167,785,740,484,671,178,557,529,625,474,492,110,283,581,831,561
493,461,479,338,564,450,544,389,659,723,335,423,767,613,565,464,661,284,367,851,207,403,558,755,409,437,693,501,480,593,0,784,745,775,337,364,492,450,461,579,590,210,346,442,575,243,450,403,833,374
381,568,750,43,449,223,531,526,618,110,289,605,196,444,299,233,625,549,751,115,124,424,611,203,635,220,795,584,590,672,784,0,384,518,549,267,641,763,418,613,499,495,643,273,782,884,316,516,564,445
444,708,280,333,442,484,445,718,794,455,738,655,634,444,616,634,861,512,277,238,491,321,690,644,292,562,744,418,797,545,745,384,0,379,424,538,382,697,284,198,479,570,761,653,572,618,547,845,536,214
718,618,221,455,414,384,836,536,110,432,140,855,653,508,313,669,271,323,662,713,184,536,732,582,384,846,622,668,738,516,775,518,379,0,124,711,676,294,690,507,606,292,687,795,516,269,675,248,690,320
461,271,809,618,635,612,171,480,629,883,557,482,95,101,542,440,117,528,751,574,678,348,563,663,445,608,789,500,645,167,337,549,424,124,0,747,332,425,659,657,488,662,582,650,217,521,656,848,334,43
357,695,692,215,476,578,791,399,426,631,436,821,364,327,439,501,477,230,494,657,414,678,466,510,322,456,769,246,296,785,364,267,538,711,747,0,365,273,521,824,558,573,590,646,365,413,249,367,642,167
562,295,274,233,653,567,353,296,441,907,283,281,747,840,811,282,161,392,625,384,488,279,254,646,684,372,490,533,326,740,492,641,382,676,332,365,0,472,728,615,957,501,943,774,521,596,211,189,250,633
697,501,516,380,416,518,646,217,369,461,655,340,471,532,331,468,175,850,847,722,539,275,374,730,348,396,564,362,268,484,450,763,697,294,425,273,472,0,656,206,658,730,262,326,634,484,339,190,395,872
857,483,302,294,235,738,325,383,477,164,431,279,594,221,481,624,309,591,338,551,510,829,589,929,872,756,703,706,591,671,461,418,284,690,659,521,728,656,0,867,655,170,972,262,419,843,711,817,690,298
544,249,565,547,400,630,437,598,493,397,405,398,330,593,714,768,442,455,830,873,714,542,840,863,838,547,815,480,495,178,579,613,198,507,657,824,615,206,867,0,322,515,284,494,608,219,493,574,684,349
476,614,65,694,344,226,374,385,770,487,433,437,593,583,244,235,348,781,695,898,253,485,655,556,567,85,671,545,873,557,590,499,479,606,488,558,957,658,655,322,0,444,417,467,656,561,251,450,563,362
273,374,909,449,259,582,752,835,295,399,749,356,855,915,905,438,244,453,536,455,65,537,137,863,648,739,716,240,830,529,210,495,570,292,662,573,501,730,170,515,444,0,382,391,285,549,611,466,525,175
467,330,652,406,579,249,666,497,605,640,267,697,469,192,494,832,323,194,313,532,761,132,752,628,778,678,205,559,528,625,346,643,761,687,582,590,943,262,972,284,417,382,0,424,870,339,394,790,594,462
572,305,267,505,703,500,442,580,469,506,234,496,590,658,372,280,526,400,354,168,515,587,317,399,722,774,376,497,900,474,442,273,653,795,650,646,774,326,262,494,467,391,424,0,659,485,829,527,540,392
281,460,713,726,681,491,593,506,776,591,879,800,120,477,892,471,740,497,410,482,683,595,715,221,667,745,869,377,394,492,575,782,572,516,217,365,521,634,419,608,656,285,870,659,0,529,60,416,329,82
721,958,302,653,676,318,749,305,332,986,336,717,642,324,165,369,311,655,474,597,668,573,461,207,979,682,729,652,298,110,243,884,618,269,521,413,596,484,843,219,561,549,339,485,529,0,276,642,445,435
663,667,630,531,367,487,374,529,406,169,697,715,202,911,349,533,508,484,182,446,499,206,439,481,845,734,447,751,741,283,450,316,547,675,656,249,211,339,711,493,251,611,394,829,60,276,0,270,303,957
424,374,455,260,267,663,366,838,253,938,129,544,596,480,627,661,442,400,446,726,568,765,570,782,207,129,465,353,711,581,403,516,845,248,848,367,189,190,817,574,450,466,790,527,416,642,270,0,531,429
259,641,603,611,620,419,497,399,265,476,784,462,333,552,395,409,581,607,379,721,644,678,831,544,713,708,76,257,476,831,833,564,536,690,334,642,250,395,690,684,563,525,594,540,329,445,303,531,0,526
156,528,535,443,735,617,583,646,498,728,781,238,415,311,385,390,271,746,665,552,527,924,739,435,67,196,248,411,454,561,374,445,214,320,43,167,633,872,298,349,362,175,462,392,82,435,957,429,526,0
