0,256,357,393,876,757,667,371,511,529,560,339,837,412,328,565,698,144,509,703,592,51,503,506,240,732,711,446,527,844,757,559,328,588,583,609,450,589,540,415,240,672,168,286,277,769,76,799,837,538
256,0,498,395,355,799,717,738,446,433,643,611,773,472,427,213,298,320,853,306,626,195,543,719,317,786,882,531,366,463,781,192,679,691,513,537,553,605,765,662,140,701,403,612,380,418,539,600,275,495
357,498,0,779,280,496,824,454,650,526,623,664,540,579,739,530,375,256,313,352,500,552,311,402,293,487,397,147,650,755,758,307,162,593,413,613,495,435,313,699,454,319,575,553,482,386,287,508,297,768
393,395,779,0,460,645,676,529,590,430,331,589,327,644,362,712,465,502,454,113,345,389,213,447,796,395,423,420,644,647,622,483,535,88,653,73,415,454,233,472,579,735,60,732,328,473,378,798,583,652
876,355,280,460,0,565,316,270,767,542,803,771,530,553,758,372,782,93,107,230,510,527,555,409,223,269,204,368,801,220,349,328,374,524,366,347,647,757,731,614,848,625,544,623,431,933,648,340,583,752
757,799,496,645,565,0,501,493,548,383,873,745,344,401,201,368,572,565,780,307,567,744,482,395,666,421,562,609,206,556,469,210,774,501,209,543,761,374,869,165,331,539,827,653,567,363,104,637,443,848
667,717,824,676,316,501,0,255,715,302,721,496,429,453,316,537,581,652,228,572,182,574,664,86,583,244,663,46,630,204,454,311,81,646,540,799,205,386,217,206,563,570,581,363,430,802,331,549,344,668
371,738,454,529,270,493,255,0,856,436,419,499,616,687,875,256,782,713,193,434,257,460,682,789,94,252,600,264,658,444,704,320,806,481,538,157,99,745,579,481,730,494,699,868,387,328,554,539,605,581
511,446,650,590,767,548,715,856,0,776,346,113,739,510,900,617,381,805,355,473,574,463,537,395,517,315,231,637,345,660,784,442,401,525,647,466,258,669,731,704,343,100,565,51,414,766,584,127,136,426
529,433,526,430,542,383,302,436,776,0,927,793,596,688,388,524,845,618,188,502,620,478,303,655,307,139,696,421,779,491,550,526,604,479,518,816,245,748,860,446,550,586,225,63,432,267,343,701,645,539
