0,169,202,363,663,791,503,420,579,491,240,609,788,745,670,60,671,776,518,426
169,0,509,438,124,434,414,520,317,571,314,455,382,822,667,770,640,866,465,234
202,509,0,347,593,465,294,543,469,341,688,543,558,564,400,205,394,642,626,681
363,438,347,0,496,246,910,371,415,363,492,487,381,194,858,330,686,156,929,690
663,124,593,496,0,503,564,966,827,607,244,764,182,553,785,622,687,620,487,666
791,434,465,246,503,0,381,510,860,782,401,333,272,416,447,462,562,690,466,494
503,414,294,910,564,381,0,796,318,355,727,457,460,342,644,508,277,201,163,229
420,520,543,371,966,510,796,0,455,364,858,241,623,568,330,825,630,148,543,560
579,317,469,415,827,860,318,455,0,308,412,287,568,192,463,607,399,395,784,574
491,571,341,363,607,782,355,364,308,0,510,876,725,504,623,847,436,670,98,574
240,314,688,492,244,401,727,858,412,510,0,544,750,692,131,466,346,392,617,373
609,455,543,487,764,333,457,241,287,876,544,0,681,559,480,312,648,336,710,303
788,382,558,381,182,272,460,623,568,725,750,681,0,922,314,227,512,351,324,624
745,822,564,194,553,416,342,568,192,504,692,559,922,0,805,509,616,598,518,133
670,667,400,858,785,447,644,330,463,623,131,480,314,805,0,542,299,666,136,514
60,770,205,330,622,462,508,825,607,847,466,312,227,509,542,0,42,697,532,738
671,640,394,686,687,562,277,630,399,436,346,648,512,616,299,42,0,205,278,971
776,866,642,156,620,690,201,148,395,670,392,336,351,598,666,697,205,0,403,765
518,465,626,929,487,466,163,543,784,98,617,710,324,518,136,532,278,403,0,771
426,234,681,690,666,494,229,560,574,574,373,303,624,133,514,738,971,765,771,0
